,group_id,group_name,startyear,endyear,active,complete,description,on_any_map,map_name,_merge,lat,long
211,669,Jund al-Aqsa,2013.0,2016.0,0.0,1.0,"Jund al-Aqsa was initially led by Shiekh Abdul Aziz al-Qatari as a subunit within Al Qaedas (AQ) Syrian affiliate, Jabhat al-Nusra (Al-Nusra). In response to tension between Al-Nusra and the Islamic State (IS), Jund al-Aqsa left Al-Nusra in September 2013 in order to provide an alternate front to recruit reserve foreign fighters. Although the group left Al-Nusra in 2013, Jund al-Aqsa continued to affirm its allegiance to Al-Nusra and AQ central command, and was active predominantly in Syrias Idlib and Hama governorates. In addition to direct cooperation with Al-Nusra, Jund al-Aqsa coordinated attacks with the group as part of the Jaysh al-Fatah umbrella organization until October 2015, when it left the group due to misgivings about the tactics employed by Ahrar al-Sham and fighting IS. Jund al-Aqsa began coordinating attacks against the Syrian army with IS in early 2016, but still remained loyal to AQ and Al-Nusra, now known as Jabhat Fatah al-Sham (Fatah al-Sham). Jund al-Aqsa also had a tense relationship with Ahrar al-Sham, a Salafi group that began targeting Jund al-Aqsa in October 2016. On October 10, 2016, Jund al-Aqsa merged into Fatah al-Sham, and Fatah al-Sham leaders negotiated a ceasefire with Ahrar al-Sham.",1.0,Syria,matched (3),35.66961669921875,33.25171661376953
212,671,Firqat al-Sultan Murad,2011.0,0.0,1.0,0.0,"Firqat al-Sultan Murad, originally known as the Sultan Murad Brigade, is a Syrian Turkmen opposition group that is active in the Aleppo governorate. It is one of the few groups to clear a Western vetting process and receive U.S. TOW anti-tank missiles, allegedly from the Turkish Military Operations Center. There is little information about this groups military activities, except that it targets the Assad Regime and the Islamic State, and that it seeks to consolidate Aleppo-based Turkmen fighters under a single opposition group. On December 8, 2015, the group added Firqat (division in English) to its name after absorbing three major Turkmen groups.",1.0,Aleppo,matched (3),33.25171661376953,35.66961669921875
213,673,Jaysh al-Mujahedeen,2014.0,2017.0,0.0,0.0,"Jaysh al-Mujahedeen was an Islamist opposition group of 5,000-12,000 fighters that targeted the Islamic State (IS) and the Assad Regime in the Aleppo and Idlib governorates. Jaysh al-Mujahedeen formed on January 3, 2014 exclusively to target IS. In May 2014, a subsidiary brigade, Harakat Nour al-Din al-Zenki, split off from Jaysh al-Mujahedeen to pursue funding from Saudi Arabia because Saudi Arabia allegedly did not want to fund Jaysh al-Mujahedeen due to ties to the Muslim Brotherhood. As Jaysh al-Mujahedeen continued its fight against IS in September 2014, the United States began providing Jaysh al-Mujahedeen with weapons, and sent 50 of the groups fighters to Qatar for training as part of a CIA program to provide military support to vetted opposition groups. In April 2015, Jaysh al-Mujahedeen joined the Fatah Halab control group and cooperated with groups such as the Levantine Front and Harakat Nour al-Din al-Zenki to fight IS and the Assad Regime. In August 2016, members of the Fatah Halab control group coordinated with the Jaysh al-Fatah umbrella organization to break through the Assad Regimes siege on the city of Aleppo. In January 2017, Jabhat Fatah al-Sham, formerly known as Jabhat al-Nusra, targeted Jaysh al-Mujahedeen in retaliation for sending representatives to peace talks with the Assad Regime in Kazakhstan. After losing its offices in the Idlib governorate, Jaysh al-Mujahedeen merged with Ahrar al-Sham. ",1.0,Aleppo,matched (3),33.25171661376953,35.66961669921875
214,675,Libyan Islamic Fighting Group,1995.0,2010.0,0.0,1.0,"The Libyan Islamic Fighting Group (LIFG) was a Sunni opposition group that was created in 1995 in Libya to overthrow Muammar Qaddafi. The LIFG was preceded by a secret group formed in Libya in the 1980s, of which a faction left to fight in Afghanistan in the late 1980s, and then returned in the early 1990s to establish the LIFG. The group announced its official existence in 1995 and was led by Abdelhakim Belhadj. The group was most active in the eastern Libyan region of Cyrenaica and was known for assassination attempts against Qaddafi, helping plan bombings in Morocco in 2003, and violent clashes with the Benghazi police. The LIFG was allegedly tied to Al Qaeda and had hostile relations with the Group Islamique Arme (GIA).  In the late 1990s, the LIFG lost strength after repeated military campaigns against them by the Qaddafi regime and disbanded in 2010. ",1.0,North Africa,matched (3),0.0,0.0
215,677,Harakat Hazm,2014.0,2015.0,0.0,0.0,"Harakat Hazm (The Movement of Steadfastness) was formed on January 25, 2014 after a merger of 12 small Sunni opposition groups. Harakat Hazm was supported by the western-backed Supreme Military Councils Chief of Staff, and in April 2014, it became the first Syrian opposition group to receive American TOW (Tube-launched, Optically-tracked, Wireless) missiles. At its height, the group had 5,000 fighters and was active in the Aleppo, Homs, Hama, Idlib, and Damascus governorates. Although the group allegedly only targeted the Islamic State, it was expelled from the Idlib governorate after Jabhat al-Nusra (Al-Nusra) began a campaign to eliminate it in early 2015 in response to its ties to the United States. After Al-Nusra captured a Harakat Hazm stronghold in Aleppo, Harakat Hazm formally merged into the Levantine Front.",1.0,Aleppo,matched (3),33.25171661376953,35.66961669921875
216,679,Jamaat-ul-Ahrar,2014.0,0.0,1.0,1.0,"Jamaat-ul-Ahrar (JA) is a faction of the Tehrik-i-Taliban Pakistan (TTP) that temporarily splintered away in 2014. JA split from the TTP in August 2014, under the leadership of former TTP commander Omar Khalid Khorasani. This separation was a result of the growing tensions between Khorasani and the then leader of the TTP, Maulana Fazlullah. JA seeks to overthrow the Pakistani government, establish a global Islamic caliphate, and obtain Pakistans nuclear weapons. In 2015, JA realigned with TTP, while still maintaining autonomy to launch and claim attacks.",1.0,Pakistan -- All,matched (3),29.473697662353516,63.230438232421875
217,683,FARC Dissidents,2016.0,0.0,1.0,0.0,"The FARC Dissidents, also known as the FARC Mafia, are members of the former Revolutionary Armed Forces of Colombia who refused to demobilize during the group's negotiations with the government in 2016. To read more about the FARC Dissidents, see the FARC profile.",1.0,Colombia,matched (3),-81.71305847167969,12.490276336669922
218,685,New Irish Republican Army,2012.0,0.0,1.0,1.0,"The New IRA is a republican paramilitary group that formed in 2012. The group resulted from the merger of the Real IRA, Republican Action Against Drugs (RAAD), and several smaller dissident republican groups. In 2019, many former members of ONH2 also joined the New IRA. Like most republican groups, the New IRAs primary goals are to oppose the non-violent peace process in Northern Ireland and push for the unification of Ireland. The group regularly targets police units and has killed several officers through its attacks. The New IRA has also steadily increased its bombing campaign in Northern Ireland, most recently setting a car bomb off beside a courthouse in Derry. In April 2019, the New IRA mistakenly shot and killed protestant journalist Lyra McKee during a riot. Despite the significant backlash after the event, the group continued to remain operational after the murder. Brexit has also reportedly increased the appeal of the group to young disenfranchised republicans. The New IRA is considered to be the most deadly militant group active in Northern Ireland today. ",1.0,Northern Ireland,matched (3),0.0,0.0
219,687,Arm na Poblachta,2017.0,0.0,1.0,0.0,"Arm na Poblachta is a small dissident Irish republican paramilitary group that is taking part in the dissident Irish republican campaign. They are believed to have split from the New IRA. The group started carrying out attacks in late 2017. The organization first claimed responsibility for a roadside bomb in Belfast in November 2017. In 2018, Arm na Poblachta was found to have acquired a major weapons stockpile, including a rocket capable of penetrating and armored police vehicle. The same year, Arm na Poblachta was charged by the PSNI for the murder of a 28 year-old man in Belfast. ",1.0,,master only (1),0.0,0.0
220,689,Republican Action Against Drugs,2008.0,2012.0,0.0,0.0,"Republican Action Against Drugs (RAAD) was an Irish republican vigilante group that formed in 2008. The group was primarily active in Derry and surrounding counties. RAAD claimed to have no political agenda; instead, their primary objective was to eliminate drug dealers from their community. However, RAAD still defined itself as a Republican group and was supposedly supported by former members of the Provisional IRA and Sein Fein. RAAD commonly threatened and attacked suspected drug dealers in Derry and Belfast. RAAD members often shot men in the legs or attacked them with pipe bombs as punishments for distributing drugs and narcotics. In 2012, RAAD claimed their first killing, murdering a man in County Donegal. Later that year, RAAD launched its first attack against the PSNI, claiming the attack was a ""a direct response to increased and ever more brutal attacks on republicans and their families. In July 2012, RAAD announced it was merging with the Real IRA and several other republican groups to form the New IRA. ",1.0,Northern Ireland,matched (3),0.0,0.0
221,691,Republican Defense Army,2006.0,2011.0,0.0,0.0,"The Republican Defense Army (RDA) emerged as a splinter group from the Provisional IRA in 2006. The reason for this split is unclear, though probably related to PIRAs commitment to disarmament and a non-violent ceasefire. While operational, the group engaged in several minor attacks, punishment shootings, and violent threats. The group claimed its violence was directed against anti-social behavior, criminality, and drug pushing. The 2006 Independent Monitoring Commission Reported stated that the commission did not believe RDA posed any significant threat and did not contain a large appeal in Northern Ireland. By 2011, the group was considered to be disbanded. ",1.0,Northern Ireland,matched (3),0.0,0.0
222,693,Saoirse na h√âireann,2006.0,2009.0,0.0,0.0,"Saoirse na hÉireann (SNH) was a group of dissident Republicans that split from the Continuity IRA in 2006. The reason for the split is unclear. SNH was largely composed of young, disaffected Republicans from Belfast. The group was responsible for several bomb hoaxes throughout Northern Ireland in 2006. SNHs attacks never resulted in any casualties. By 2009, the group was considered to be disbanded. ",1.0,Northern Ireland,matched (3),0.0,0.0
