"","link_id","type","group1_id","group2_id","description","group1_name","group2_name","year","multiple","map_name","primary"
"628",1243,"Affiliates",555,1,"Thirteen Islamist groups denounce the Syrian National Council and announce the formation of an Islamist coalition. The most prominent of the groups are: al-Nusra, Ahrar al-Sham, Tawhid Brigade, Suqour al-Sham, the Islam Army, and Liwa al-Haqq. The ""coalition"" is short-lived, with many of the strongest signees soon joining together to form the Islamic Front, of which al-Nusra is notably not a member.","Jund al-Khilafah","The Islamic State",2014,0,"Global Islamic State","Global Islamic State"
"629",1249,"Affiliates",152,1,"Rebel groups including al-Nusra and Ahrar al-Sham, a member of the Islamic Front, take full control of Raqqa in a joint operation against regime forces. It is the first provincial capital to come under rebel control in the civil war.","Abu Sayyaf Group","The Islamic State",2014,1,"Global Al Qaeda","Global Islamic State"
"630",1253,"Affiliates",152,1,"Al-Nusra and Ahrar al-Sham, a member of the Islamic Front, are two of eleven Islamist groups to release a joint statement opposing the creation of the National Coalition of Syrian Revolutionary and Opposition Forces, a representative group formed in Qatar that seeks to replace Assad and establish a secular transitional government by unifying support for the FSA. The Islamist groups rejected the umbrella and instead called for the establishment of an Islamic state, although the disagreement didn't prevent cooperation on the ground between the FSA and Islamists.","Abu Sayyaf Group","The Islamic State",2014,1,"Global Al Qaeda","Global Islamic State"
"631",1255,"Affiliates",152,1,"In early 2014, tensions on the ground between IS and other rebel groups begin to develop into conflict on the ground. On January 6th, IS is driven from Raqqa after fighting with other rebel groups, including al-Nusra, members of the Islamic Front, and members of the FSA.","Abu Sayyaf Group","The Islamic State",2014,1,"Global Al Qaeda","Global Islamic State"
"632",1249,"Affiliates",152,1,"On November 22, 2013, seven rebel factions in Syria announced the creation of the Islamic Front as a united opposition force against Syrian president Bashar al-Assad. Under the Islamic Front, these individual groups dissolved, providing a unified message of opposition to the government of al-Assad.","Abu Sayyaf Group","The Islamic State",2014,1,"Global Islamic State","Global Islamic State"
"633",1253,"Affiliates",152,1,"IS, Al-Nusra, and Ahrar al-Sham, a member group of the Islamic Front, coordinate an attack on Hezbollah's headquarters in Damascus. Ahrar al-Sham claims to have killed over fifty Hezbollah fighters.","Abu Sayyaf Group","The Islamic State",2014,1,"Global Islamic State","Global Islamic State"
"634",1255,"Affiliates",152,1,"Al-Nusra and Suqour al-Sham, a member of the Islamic Front, conduct a joint suicide attack in Idlib, Syria.","Abu Sayyaf Group","The Islamic State",2014,1,"Global Islamic State","Global Islamic State"
"635",1259,"Rivals",561,1,"In July 2014, Boko Haram leader Abubakar Shekau declared support for for IS leader, al-Baghdadi. The organization also began using the Islamic State battle hymn as the soundtrack for videos documenting its atrocities.","The Islamic Front","The Islamic State",2014,0,"Global Islamic State","Global Islamic State"
"636",1261,"Rivals",561,1,"Boko Haram swore official allegiance to the Islamic State in March 2015. In an Arabic audio message posted on Twitter, Abubakar Shekau, leader of Boko Haram called on, ""on Muslims everywhere to pledge allegiance to the caliph."" Later that month, the Islamic State accepted their pledge, claiming that an allegiance with Boko Haram meant IS had officially expanded into West Africa.","The Islamic Front","The Islamic State",2014,0,"Global Islamic State","Global Islamic State"
"637",1265,"Rivals",565,81,"In July 2014, Boko Haram leader Abubakar Shekau declared support for for IS leader, al-Baghdadi. The organization also began using the Islamic State battle hymn as the soundtrack for videos documenting its atrocities.","Independent Islamist Groups","Hezbollah",2013,0,"Global Islamic State","Global Islamic State"
"638",1281,"Allies",493,565,"Boko Haram swore official allegiance to the Islamic State in March 2015. In an Arabic audio message posted on Twitter, Abubakar Shekau, leader of Boko Haram called on, ""on Muslims everywhere to pledge allegiance to the caliph."" Later that month, the Islamic State accepted their pledge, claiming that an allegiance with Boko Haram meant IS had officially expanded into West Africa.","Hay'at Tahrir al-Sham (Formerly Jabhat al-Nusra)","Independent Islamist Groups",2013,0,"Global Islamic State","Global Islamic State"
"639",1293,"Allies",493,565,"Upon being declared a terrorist organization by the Tunisian government in August 2013, AST declared its loyalty to Al Qaeda (AQ) in a post on their official Facebook page. The AQ response is unknown, so AST is not formally affiliated with AQ.","Hay'at Tahrir al-Sham (Formerly Jabhat al-Nusra)","Independent Islamist Groups",2013,0,"Global Islamic State","Global Islamic State"
"640",1295,"Allies",493,565,"Upon being declared a terrorist organization by the Tunisian government in August 2013, AST declared its loyalty to Al Qaeda (AQ) in a post on their official Facebook page. The AQ response is unknown, so AST is not formally affiliated with AQ.","Hay'at Tahrir al-Sham (Formerly Jabhat al-Nusra)","Independent Islamist Groups",2013,0,"Global Islamic State","Global Islamic State"
"641",1297,"Allies",493,565,"ASTs relationship with Al Qaeda in the Islamic Maghreb (AQIM) was unclear until the Tunisian government published an Allegiance Act, signed by AST leaders for AQIM in August 2013.  Prior to the concrete proof of affiliation, AQIM was rumored to have been funding AST, and AST consistently retweeted AQIM tweets in support of the group. ","Hay'at Tahrir al-Sham (Formerly Jabhat al-Nusra)","Independent Islamist Groups",2012,0,"Global Islamic State","Global Islamic State"
"642",1275,"Rivals",1,561,"ASTs relationship with Al Qaeda in the Islamic Maghreb (AQIM) was unclear until the Tunisian government published an Allegiance Act, signed by AST leaders for AQIM in August 2013.  Prior to the concrete proof of affiliation, AQIM was rumored to have been funding AST, and AST consistently retweeted AQIM tweets in support of the group. ","The Islamic State","The Islamic Front",2014,0,"Global Islamic State","Global Islamic State"
"643",1283,"Mergers",565,561,"AST publicly supports the Islamic State (IS) and has encouraged members to go to Syria to fight with the group; AST leader Kanel Zarrouk pledged allegiance to IS and joined the Syrian civil war in 2014. In July 2014, ASTs spokesman, Seifeddine Rais, swore loyalty to IS.  It is unclear whether or not he spoke on behalf of AST or solely himself.  Following his pledge, a number of AST leaders left to fight in Syria and dedicated themselves to IS.  Although AST has backed IS on social media in past years, the extent of their connection to the group is unknown.  ","Independent Islamist Groups","The Islamic Front",2013,0,"Global Islamic State","Global Islamic State"
"644",1285,"Allies",493,561,"AST publicly supports the Islamic State (IS) and has encouraged members to go to Syria to fight with the group; AST leader Kanel Zarrouk pledged allegiance to IS and joined the Syrian civil war in 2014. In July 2014, ASTs spokesman, Seifeddine Rais, swore loyalty to IS.  It is unclear whether or not he spoke on behalf of AST or solely himself.  Following his pledge, a number of AST leaders left to fight in Syria and dedicated themselves to IS.  Although AST has backed IS on social media in past years, the extent of their connection to the group is unknown.  ","Hay'at Tahrir al-Sham (Formerly Jabhat al-Nusra)","The Islamic Front",2013,0,"Global Islamic State","Global Islamic State"
"645",1291,"Allies",493,561,"The Afghan government launched a major offensive against Taliban forces in the northeastern city of Kunduz. Foreign militants trained by the Islamic State were allegedly fighting alongside the Taliban in this conflict. Other sources, however, report that the Taliban and the Islamic State are actively fighting one another.","Hay'at Tahrir al-Sham (Formerly Jabhat al-Nusra)","The Islamic Front",2014,0,"Global Islamic State","Global Islamic State"
"646",1299,"Affiliates",553,1,"The Afghan government launched a major offensive against Taliban forces in the northeastern city of Kunduz. Foreign militants trained by the Islamic State were allegedly fighting alongside the Taliban in this conflict. Other sources, however, report that the Taliban and the Islamic State are actively fighting one another.","Boko Haram","The Islamic State",2014,1,"Global Islamic State","Global Islamic State"
"647",1301,"Allies",553,1,"The JRTN often contracted the 1920s Revolution Brigades, Ansar al-Islam, the Islamic Army in Iraq, Hamas Iraq, and even AQI to carry out attacks for it in the period from 2008-2011. In return the JRTN helped manage the intelligence collection, finances, and logistics of these groups.","Boko Haram","The Islamic State",2015,1,"Global Islamic State","Global Islamic State"
"648",1299,"Affiliates",553,1,"In the summer of 2013, the 1920s Revolution Brigade and the JRTN formally allied when they helped to found the General Military Council for Iraqs Revolutionaries (GMCIR). ","Boko Haram","The Islamic State",2014,1,"Global Al Qaeda","Global Islamic State"
"649",1301,"Allies",553,1,"The JRTN repeatedly denounced AQI, IS's predecessor, for targeting Iraqi citizens because of their sectarian affiliations. ","Boko Haram","The Islamic State",2015,1,"Global Al Qaeda","Global Islamic State"
"650",1303,"Allies",547,21,"The KDP and PUK fought each other in the Kurdish Civil War from 1994-1998.","Ansar al-Shariah (Tunisia)","Al Qaeda",2013,1,"North Africa","Global Islamic State"
"651",1303,"Allies",547,21,"The PUK and KDP signed a truce in 1998 and jointly administered the Kurdish Regional Government until 2013 when the PUK lost a large portion of its electoral support.","Ansar al-Shariah (Tunisia)","Al Qaeda",2013,1,"Global Islamic State","Global Islamic State"
"652",1305,"Affiliates",547,65,"The KDP and PUK have worked together since 2013 to combat the Islamic State (IS).  Together the KDP and PUK control the majority of the Iraqi Kurdish Peshmerga.","Ansar al-Shariah (Tunisia)","Al Qaeda in the Islamic Maghreb",2013,1,"North Africa","Global Islamic State"
"653",1305,"Affiliates",547,65,"The KDP and PUK fought each other in the Kurdish Civil War from 1994-1998.","Ansar al-Shariah (Tunisia)","Al Qaeda in the Islamic Maghreb",2013,1,"Global Islamic State","Global Islamic State"
"654",1307,"Allies",547,1,"The PUK and KDP signed a truce in 1998 and jointly administered the Kurdish Regional Government until 2013 when the PUK lost a large portion of its electoral support.","Ansar al-Shariah (Tunisia)","The Islamic State",2014,1,"North Africa","Global Islamic State"
"655",1307,"Allies",547,1,"The KDP and PUK have worked together since 2013 to combat the Islamic State (IS).  Together the KDP and PUK control the majority of the Iraqi Kurdish Peshmerga.","Ansar al-Shariah (Tunisia)","The Islamic State",2014,1,"Global Islamic State","Global Islamic State"
"656",1309,"Allies",1,367,"The IMK fought along side the KDP against the PUK in the Kurdish Civil War from 1994-1998.","The Islamic State","The Taliban",2015,1,"Global Islamic State","Global Islamic State"
"657",1309,"Allies",1,367,"The IMK fought along side the KDP against the PUK in the Kurdish Civil War from 1994-1998.","The Islamic State","The Taliban",2015,1,"Global Al Qaeda","Global Islamic State"
"658",1313,"Allies",9,75,"The PKK fought along side the PUK against the KDP in the Kurdish Civil War from 1994-1998.","1920s Revolution Brigades","Jaysh Rijal al-Tariqa al-Naqshbandia (JRTN) ",2009,0,"Iraq","Iraq"
"659",1373,"Allies",9,75,"The PKK contacted Massoud Barzani (KDP leader), requesting permission to build training camps in the KRG. Barzani agreed and created a formal agreement allowing the PKK to establish training camps and cross over into Turkey to carry out attacks.","1920s Revolution Brigades","Jaysh Rijal al-Tariqa al-Naqshbandia (JRTN) ",2013,0,"Iraq","Iraq"
"660",1315,"Rivals",1,75,"The PKK fought along side the PUK against the KDP in the Kurdish Civil War from 1994-1998.","The Islamic State","Jaysh Rijal al-Tariqa al-Naqshbandia (JRTN) ",2007,0,"Iraq","Iraq"
"661",1401,"Rivals",589,587,"The PKK contacted Massoud Barzani (KDP leader), requesting permission to build training camps in the KRG. Barzani agreed and created a formal agreement allowing the PKK to establish training camps and cross over into Turkey to carry out attacks.","Kurdish Democratic Party","Patriotic Union of Kurdistan",1994,1,"Iraq","Iraq"
"662",1405,"Allies",589,587,"The PKK fought along side the PUK against the KDP in the Kurdish Civil War from 1994-1998.","Kurdish Democratic Party","Patriotic Union of Kurdistan",1998,1,"Iraq","Iraq"
"663",1407,"Allies",589,587,"The PKK fought along side the PUK against the KDP in the Kurdish Civil War from 1994-1998.","Kurdish Democratic Party","Patriotic Union of Kurdistan",2013,1,"Iraq","Iraq"
"664",1401,"Rivals",589,587,"The PKK joined the KDP and PUK in the fight against IS in summer 2014. PKK fighters were particularly active fighting IS in Kobani in September 2014.  ","Kurdish Democratic Party","Patriotic Union of Kurdistan",1994,1,"Kurdistan","Iraq"
"665",1405,"Allies",589,587,"PKK fighters joined KDP peshmerga fighters fighting IS around Mount Sinjar while simultaneously helping to evacuate the region's Yazidi population. ","Kurdish Democratic Party","Patriotic Union of Kurdistan",1998,1,"Kurdistan","Iraq"
"666",1407,"Allies",589,587,"PKK and KDP peshmerga militants fought IS around Mount Sinjar and simultaneously helped to evacuate the area's Yazidi population.  Despite their brief cooperation, reports surfaced of tensions between the PKK and KDP, which resulted in the temporary withdrawal of the KDP from the area surrounding Mount Sinjar.","Kurdish Democratic Party","Patriotic Union of Kurdistan",2013,1,"Kurdistan","Iraq"
"667",1409,"Allies",589,25,"PKK fighters joined KDP peshmerga fighters fighting IS around Mount Sinjar while simultaneously helping to evacuate the region's Yazidi population. ","Kurdish Democratic Party","Islamic Movement of Kurdistan",1994,1,"Iraq","Iraq"
"668",1409,"Allies",589,25,"PKK and KDP peshmerga militants fought IS around Mount Sinjar and simultaneously helped to evacuate the area's Yazidi population.  Despite their brief cooperation, reports surfaced of tensions between the PKK and KDP, which resulted in the temporary withdrawal of the KDP from the area surrounding Mount Sinjar.","Kurdish Democratic Party","Islamic Movement of Kurdistan",1994,1,"Kurdistan","Iraq"
